Notes;State;State Code;Month;Month Code;Cause of death;Cause of death Code;Deaths;Population;Crude Rate
aaa;Indiana;18;01/10/2017;01/10/2017;Emphysema, unspecified;J43.9;16;Not Applicable;Not Applicable
aaa;Indiana;18;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;39;Not Applicable;Not Applicable
aaa;Indiana;18;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;11;Not Applicable;Not Applicable
aaa;Indiana;18;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;246;Not Applicable;Not Applicable
Total;Indiana;18;01/10/2017;01/10/2017;;;384;Not Applicable;Not Applicable
aaa;Indiana;18;01/11/2017;01/11/2017;Pneumonia, unspecified;J18.9;68;Not Applicable;Not Applicable
aaa;Indiana;18;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;28;Not Applicable;Not Applicable
aaa;Indiana;18;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;13;Not Applicable;Not Applicable
aaa;Indiana;18;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;271;Not Applicable;Not Applicable
Total;Indiana;18;01/11/2017;01/11/2017;;;413;Not Applicable;Not Applicable
aaa;Indiana;18;01/12/2017;01/12/2017;Influenza with pneumonia, influenza virus identified;J10.0;11;Not Applicable;Not Applicable
aaa;Indiana;18;01/12/2017;01/12/2017;Influenza with other respiratory manifestations, influenza virus identified;J10.1;15;Not Applicable;Not Applicable
aaa;Indiana;18;01/12/2017;01/12/2017;Influenza with pneumonia, virus not identified;J11.0;12;Not Applicable;Not Applicable
aaa;Indiana;18;01/12/2017;01/12/2017;Pneumonia, unspecified;J18.9;95;Not Applicable;Not Applicable
aaa;Indiana;18;01/12/2017;01/12/2017;Emphysema, unspecified;J43.9;19;Not Applicable;Not Applicable
aaa;Indiana;18;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;57;Not Applicable;Not Applicable
aaa;Indiana;18;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;26;Not Applicable;Not Applicable
aaa;Indiana;18;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;316;Not Applicable;Not Applicable
Total;Indiana;18;01/12/2017;01/12/2017;;;570;Not Applicable;Not Applicable
Total;Indiana;18;;;;;5453;Not Applicable;Not Applicable
aaa;Iowa;19;01/01/2017;01/01/2017;Influenza with other respiratory manifestations, influenza virus identified;J10.1;11;Not Applicable;Not Applicable
aaa;Iowa;19;01/01/2017;01/01/2017;Pneumonia, unspecified;J18.9;46;Not Applicable;Not Applicable
aaa;Iowa;19;01/01/2017;01/01/2017;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;Iowa;19;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;36;Not Applicable;Not Applicable
aaa;Iowa;19;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;152;Not Applicable;Not Applicable
Total;Iowa;19;01/01/2017;01/01/2017;;;296;Not Applicable;Not Applicable
aaa;Iowa;19;01/02/2017;01/02/2017;Influenza with other respiratory manifestations, influenza virus identified;J10.1;19;Not Applicable;Not Applicable
aaa;Iowa;19;01/02/2017;01/02/2017;Influenza with other respiratory manifestations, virus not identified;J11.1;14;Not Applicable;Not Applicable
aaa;Iowa;19;01/02/2017;01/02/2017;Pneumonia, unspecified;J18.9;59;Not Applicable;Not Applicable
aaa;Iowa;19;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;36;Not Applicable;Not Applicable
aaa;Iowa;19;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;131;Not Applicable;Not Applicable
Total;Iowa;19;01/02/2017;01/02/2017;;;311;Not Applicable;Not Applicable
aaa;Iowa;19;01/03/2017;01/03/2017;Influenza with other respiratory manifestations, influenza virus identified;J10.1;13;Not Applicable;Not Applicable
aaa;Iowa;19;01/03/2017;01/03/2017;Pneumonia, unspecified;J18.9;52;Not Applicable;Not Applicable
aaa;Iowa;19;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;35;Not Applicable;Not Applicable
aaa;Iowa;19;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;Iowa;19;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;143;Not Applicable;Not Applicable
Total;Iowa;19;01/03/2017;01/03/2017;;;281;Not Applicable;Not Applicable
aaa;Iowa;19;01/04/2017;01/04/2017;Pneumonia, unspecified;J18.9;25;Not Applicable;Not Applicable
aaa;Iowa;19;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;23;Not Applicable;Not Applicable
aaa;Iowa;19;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;107;Not Applicable;Not Applicable
Total;Iowa;19;01/04/2017;01/04/2017;;;187;Not Applicable;Not Applicable
aaa;Iowa;19;01/05/2017;01/05/2017;Pneumonia, unspecified;J18.9;27;Not Applicable;Not Applicable
aaa;Iowa;19;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;22;Not Applicable;Not Applicable
aaa;Iowa;19;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;Iowa;19;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;114;Not Applicable;Not Applicable
Total;Iowa;19;01/05/2017;01/05/2017;;;197;Not Applicable;Not Applicable
aaa;Iowa;19;01/06/2017;01/06/2017;Pneumonia, unspecified;J18.9;24;Not Applicable;Not Applicable
aaa;Iowa;19;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;32;Not Applicable;Not Applicable
aaa;Iowa;19;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;Iowa;19;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;108;Not Applicable;Not Applicable
Total;Iowa;19;01/06/2017;01/06/2017;;;187;Not Applicable;Not Applicable
aaa;Iowa;19;01/07/2017;01/07/2017;Pneumonia, unspecified;J18.9;24;Not Applicable;Not Applicable
aaa;Iowa;19;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
aaa;Iowa;19;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;84;Not Applicable;Not Applicable
Total;Iowa;19;01/07/2017;01/07/2017;;;147;Not Applicable;Not Applicable
aaa;Iowa;19;01/08/2017;01/08/2017;Pneumonia, unspecified;J18.9;22;Not Applicable;Not Applicable
aaa;Iowa;19;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;Iowa;19;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;95;Not Applicable;Not Applicable
Total;Iowa;19;01/08/2017;01/08/2017;;;141;Not Applicable;Not Applicable
aaa;Iowa;19;01/09/2017;01/09/2017;Pneumonia, unspecified;J18.9;30;Not Applicable;Not Applicable
aaa;Iowa;19;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
aaa;Iowa;19;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;96;Not Applicable;Not Applicable
Total;Iowa;19;01/09/2017;01/09/2017;;;161;Not Applicable;Not Applicable
aaa;Iowa;19;01/10/2017;01/10/2017;Pneumonia, unspecified;J18.9;27;Not Applicable;Not Applicable
aaa;Iowa;19;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;26;Not Applicable;Not Applicable
aaa;Iowa;19;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;119;Not Applicable;Not Applicable
Total;Iowa;19;01/10/2017;01/10/2017;;;195;Not Applicable;Not Applicable
aaa;Iowa;19;01/11/2017;01/11/2017;Pneumonia, unspecified;J18.9;32;Not Applicable;Not Applicable
aaa;Iowa;19;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;20;Not Applicable;Not Applicable
aaa;Iowa;19;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;96;Not Applicable;Not Applicable
Total;Iowa;19;01/11/2017;01/11/2017;;;171;Not Applicable;Not Applicable
aaa;Iowa;19;01/12/2017;01/12/2017;Pneumonia, unspecified;J18.9;28;Not Applicable;Not Applicable
aaa;Iowa;19;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;35;Not Applicable;Not Applicable
aaa;Iowa;19;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;134;Not Applicable;Not Applicable
Total;Iowa;19;01/12/2017;01/12/2017;;;243;Not Applicable;Not Applicable
Total;Iowa;19;;;;;2517;Not Applicable;Not Applicable
aaa;Kansas;20;01/01/2017;01/01/2017;Pneumonia, unspecified;J18.9;39;Not Applicable;Not Applicable
aaa;Kansas;20;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;29;Not Applicable;Not Applicable
aaa;Kansas;20;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;145;Not Applicable;Not Applicable
Total;Kansas;20;01/01/2017;01/01/2017;;;258;Not Applicable;Not Applicable
aaa;Kansas;20;01/02/2017;01/02/2017;Influenza with pneumonia, influenza virus identified;J10.0;11;Not Applicable;Not Applicable
aaa;Kansas;20;01/02/2017;01/02/2017;Influenza with other respiratory manifestations, virus not identified;J11.1;14;Not Applicable;Not Applicable
aaa;Kansas;20;01/02/2017;01/02/2017;Pneumonia, unspecified;J18.9;41;Not Applicable;Not Applicable
aaa;Kansas;20;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;33;Not Applicable;Not Applicable
aaa;Kansas;20;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;140;Not Applicable;Not Applicable
Total;Kansas;20;01/02/2017;01/02/2017;;;283;Not Applicable;Not Applicable
aaa;Kansas;20;01/03/2017;01/03/2017;Pneumonia, unspecified;J18.9;53;Not Applicable;Not Applicable
aaa;Kansas;20;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;22;Not Applicable;Not Applicable
aaa;Kansas;20;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;121;Not Applicable;Not Applicable
Total;Kansas;20;01/03/2017;01/03/2017;;;254;Not Applicable;Not Applicable
aaa;Kansas;20;01/04/2017;01/04/2017;Pneumonia, unspecified;J18.9;31;Not Applicable;Not Applicable
aaa;Kansas;20;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;16;Not Applicable;Not Applicable
aaa;Kansas;20;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;115;Not Applicable;Not Applicable
Total;Kansas;20;01/04/2017;01/04/2017;;;194;Not Applicable;Not Applicable
aaa;Kansas;20;01/05/2017;01/05/2017;Pneumonia, unspecified;J18.9;29;Not Applicable;Not Applicable
aaa;Kansas;20;01/05/2017;01/05/2017;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;Kansas;20;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;17;Not Applicable;Not Applicable
aaa;Kansas;20;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;97;Not Applicable;Not Applicable
Total;Kansas;20;01/05/2017;01/05/2017;;;166;Not Applicable;Not Applicable
aaa;Kansas;20;01/06/2017;01/06/2017;Pneumonia, unspecified;J18.9;33;Not Applicable;Not Applicable
aaa;Kansas;20;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
aaa;Kansas;20;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;97;Not Applicable;Not Applicable
Total;Kansas;20;01/06/2017;01/06/2017;;;170;Not Applicable;Not Applicable
aaa;Kansas;20;01/07/2017;01/07/2017;Pneumonia, unspecified;J18.9;21;Not Applicable;Not Applicable
aaa;Kansas;20;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;20;Not Applicable;Not Applicable
aaa;Kansas;20;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;119;Not Applicable;Not Applicable
Total;Kansas;20;01/07/2017;01/07/2017;;;177;Not Applicable;Not Applicable
aaa;Kansas;20;01/08/2017;01/08/2017;Pneumonia, unspecified;J18.9;20;Not Applicable;Not Applicable
aaa;Kansas;20;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;10;Not Applicable;Not Applicable
aaa;Kansas;20;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;99;Not Applicable;Not Applicable
Total;Kansas;20;01/08/2017;01/08/2017;;;143;Not Applicable;Not Applicable
aaa;Kansas;20;01/09/2017;01/09/2017;Pneumonia, unspecified;J18.9;23;Not Applicable;Not Applicable
aaa;Kansas;20;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;103;Not Applicable;Not Applicable
Total;Kansas;20;01/09/2017;01/09/2017;;;150;Not Applicable;Not Applicable
aaa;Kansas;20;01/10/2017;01/10/2017;Pneumonia, unspecified;J18.9;32;Not Applicable;Not Applicable
aaa;Kansas;20;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;16;Not Applicable;Not Applicable
aaa;Kansas;20;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;108;Not Applicable;Not Applicable
Total;Kansas;20;01/10/2017;01/10/2017;;;174;Not Applicable;Not Applicable
aaa;Kansas;20;01/11/2017;01/11/2017;Pneumonia, unspecified;J18.9;32;Not Applicable;Not Applicable
aaa;Kansas;20;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;18;Not Applicable;Not Applicable
aaa;Kansas;20;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;108;Not Applicable;Not Applicable
Total;Kansas;20;01/11/2017;01/11/2017;;;179;Not Applicable;Not Applicable
aaa;Kansas;20;01/12/2017;01/12/2017;Pneumonia, unspecified;J18.9;33;Not Applicable;Not Applicable
aaa;Kansas;20;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;23;Not Applicable;Not Applicable
aaa;Kansas;20;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;126;Not Applicable;Not Applicable
Total;Kansas;20;01/12/2017;01/12/2017;;;230;Not Applicable;Not Applicable
Total;Kansas;20;;;;;2378;Not Applicable;Not Applicable
aaa;Kentucky;21;01/01/2017;01/01/2017;Pneumonia, unspecified;J18.9;73;Not Applicable;Not Applicable
aaa;Kentucky;21;01/01/2017;01/01/2017;Emphysema, unspecified;J43.9;11;Not Applicable;Not Applicable
aaa;Kentucky;21;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;46;Not Applicable;Not Applicable
aaa;Kentucky;21;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;Kentucky;21;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;270;Not Applicable;Not Applicable
Total;Kentucky;21;01/01/2017;01/01/2017;;;441;Not Applicable;Not Applicable
aaa;Kentucky;21;01/02/2017;01/02/2017;Influenza with other respiratory manifestations, virus not identified;J11.1;10;Not Applicable;Not Applicable
aaa;Kentucky;21;01/02/2017;01/02/2017;Pneumonia, unspecified;J18.9;73;Not Applicable;Not Applicable
aaa;Kentucky;21;01/02/2017;01/02/2017;Emphysema, unspecified;J43.9;15;Not Applicable;Not Applicable
aaa;Kentucky;21;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;52;Not Applicable;Not Applicable
aaa;Kentucky;21;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;19;Not Applicable;Not Applicable
aaa;Kentucky;21;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;232;Not Applicable;Not Applicable
Total;Kentucky;21;01/02/2017;01/02/2017;;;428;Not Applicable;Not Applicable
aaa;Kentucky;21;01/03/2017;01/03/2017;Influenza with pneumonia, virus not identified;J11.0;12;Not Applicable;Not Applicable
aaa;Kentucky;21;01/03/2017;01/03/2017;Pneumonia, unspecified;J18.9;88;Not Applicable;Not Applicable
aaa;Kentucky;21;01/03/2017;01/03/2017;Emphysema, unspecified;J43.9;11;Not Applicable;Not Applicable
aaa;Kentucky;21;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;63;Not Applicable;Not Applicable
aaa;Kentucky;21;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;16;Not Applicable;Not Applicable
aaa;Kentucky;21;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;240;Not Applicable;Not Applicable
Total;Kentucky;21;01/03/2017;01/03/2017;;;463;Not Applicable;Not Applicable
aaa;Kentucky;21;01/04/2017;01/04/2017;Pneumonia, unspecified;J18.9;73;Not Applicable;Not Applicable
aaa;Kentucky;21;01/04/2017;01/04/2017;Emphysema, unspecified;J43.9;17;Not Applicable;Not Applicable
aaa;Kentucky;21;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;33;Not Applicable;Not Applicable
aaa;Kentucky;21;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;23;Not Applicable;Not Applicable
aaa;Kentucky;21;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;230;Not Applicable;Not Applicable
Total;Kentucky;21;01/04/2017;01/04/2017;;;409;Not Applicable;Not Applicable
aaa;Kentucky;21;01/05/2017;01/05/2017;Pneumonia, unspecified;J18.9;61;Not Applicable;Not Applicable
aaa;Kentucky;21;01/05/2017;01/05/2017;Emphysema, unspecified;J43.9;13;Not Applicable;Not Applicable
aaa;Kentucky;21;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;33;Not Applicable;Not Applicable
aaa;Kentucky;21;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;20;Not Applicable;Not Applicable
aaa;Kentucky;21;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;233;Not Applicable;Not Applicable
Total;Kentucky;21;01/05/2017;01/05/2017;;;376;Not Applicable;Not Applicable
aaa;Kentucky;21;01/06/2017;01/06/2017;Pneumonia, unspecified;J18.9;51;Not Applicable;Not Applicable
aaa;Kentucky;21;01/06/2017;01/06/2017;Emphysema, unspecified;J43.9;11;Not Applicable;Not Applicable
aaa;Kentucky;21;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;23;Not Applicable;Not Applicable
aaa;Kentucky;21;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;16;Not Applicable;Not Applicable
aaa;Kentucky;21;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;193;Not Applicable;Not Applicable
