Notes;State;State Code;Month;Month Code;Cause of death;Cause of death Code;Deaths;Population;Crude Rate
aaa;Kansas;20;01/01/2015;01/01/2015;Influenza with other respiratory manifestations, virus not identified;J11.1;25;Not Applicable;Not Applicable
aaa;Kansas;20;01/01/2015;01/01/2015;Pneumonia, unspecified;J18.9;67;Not Applicable;Not Applicable
aaa;Kansas;20;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;22;Not Applicable;Not Applicable
aaa;Kansas;20;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;132;Not Applicable;Not Applicable
Total;Kansas;20;01/01/2015;01/01/2015;;;300;Not Applicable;Not Applicable
aaa;Kansas;20;01/02/2015;01/02/2015;Pneumonia, unspecified;J18.9;58;Not Applicable;Not Applicable
aaa;Kansas;20;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;26;Not Applicable;Not Applicable
aaa;Kansas;20;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;128;Not Applicable;Not Applicable
Total;Kansas;20;01/02/2015;01/02/2015;;;254;Not Applicable;Not Applicable
aaa;Kansas;20;01/03/2015;01/03/2015;Pneumonia, unspecified;J18.9;52;Not Applicable;Not Applicable
aaa;Kansas;20;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;22;Not Applicable;Not Applicable
aaa;Kansas;20;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;130;Not Applicable;Not Applicable
Total;Kansas;20;01/03/2015;01/03/2015;;;234;Not Applicable;Not Applicable
aaa;Kansas;20;01/04/2015;01/04/2015;Pneumonia, unspecified;J18.9;43;Not Applicable;Not Applicable
aaa;Kansas;20;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;17;Not Applicable;Not Applicable
aaa;Kansas;20;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;131;Not Applicable;Not Applicable
Total;Kansas;20;01/04/2015;01/04/2015;;;216;Not Applicable;Not Applicable
aaa;Kansas;20;01/05/2015;01/05/2015;Pneumonia, unspecified;J18.9;37;Not Applicable;Not Applicable
aaa;Kansas;20;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;19;Not Applicable;Not Applicable
aaa;Kansas;20;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;101;Not Applicable;Not Applicable
Total;Kansas;20;01/05/2015;01/05/2015;;;175;Not Applicable;Not Applicable
aaa;Kansas;20;01/06/2015;01/06/2015;Pneumonia, unspecified;J18.9;37;Not Applicable;Not Applicable
aaa;Kansas;20;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;17;Not Applicable;Not Applicable
aaa;Kansas;20;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;101;Not Applicable;Not Applicable
Total;Kansas;20;01/06/2015;01/06/2015;;;178;Not Applicable;Not Applicable
aaa;Kansas;20;01/07/2015;01/07/2015;Pneumonia, unspecified;J18.9;43;Not Applicable;Not Applicable
aaa;Kansas;20;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;14;Not Applicable;Not Applicable
aaa;Kansas;20;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;96;Not Applicable;Not Applicable
Total;Kansas;20;01/07/2015;01/07/2015;;;164;Not Applicable;Not Applicable
aaa;Kansas;20;01/08/2015;01/08/2015;Pneumonia, unspecified;J18.9;40;Not Applicable;Not Applicable
aaa;Kansas;20;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;17;Not Applicable;Not Applicable
aaa;Kansas;20;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;96;Not Applicable;Not Applicable
Total;Kansas;20;01/08/2015;01/08/2015;;;171;Not Applicable;Not Applicable
aaa;Kansas;20;01/09/2015;01/09/2015;Pneumonia, unspecified;J18.9;37;Not Applicable;Not Applicable
aaa;Kansas;20;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;15;Not Applicable;Not Applicable
aaa;Kansas;20;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;94;Not Applicable;Not Applicable
Total;Kansas;20;01/09/2015;01/09/2015;;;157;Not Applicable;Not Applicable
aaa;Kansas;20;01/10/2015;01/10/2015;Pneumonia, unspecified;J18.9;52;Not Applicable;Not Applicable
aaa;Kansas;20;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;11;Not Applicable;Not Applicable
aaa;Kansas;20;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;101;Not Applicable;Not Applicable
Total;Kansas;20;01/10/2015;01/10/2015;;;178;Not Applicable;Not Applicable
aaa;Kansas;20;01/11/2015;01/11/2015;Pneumonia, unspecified;J18.9;26;Not Applicable;Not Applicable
aaa;Kansas;20;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;22;Not Applicable;Not Applicable
aaa;Kansas;20;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;107;Not Applicable;Not Applicable
Total;Kansas;20;01/11/2015;01/11/2015;;;165;Not Applicable;Not Applicable
aaa;Kansas;20;01/12/2015;01/12/2015;Pneumonia, unspecified;J18.9;43;Not Applicable;Not Applicable
aaa;Kansas;20;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;20;Not Applicable;Not Applicable
aaa;Kansas;20;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;105;Not Applicable;Not Applicable
Total;Kansas;20;01/12/2015;01/12/2015;;;194;Not Applicable;Not Applicable
Total;Kansas;20;;;;;2386;Not Applicable;Not Applicable
aaa;Kentucky;21;01/01/2015;01/01/2015;Influenza with pneumonia, virus not identified;J11.0;25;Not Applicable;Not Applicable
aaa;Kentucky;21;01/01/2015;01/01/2015;Influenza with other respiratory manifestations, virus not identified;J11.1;14;Not Applicable;Not Applicable
aaa;Kentucky;21;01/01/2015;01/01/2015;Pneumonia, unspecified;J18.9;100;Not Applicable;Not Applicable
aaa;Kentucky;21;01/01/2015;01/01/2015;Emphysema, unspecified;J43.9;17;Not Applicable;Not Applicable
aaa;Kentucky;21;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;74;Not Applicable;Not Applicable
aaa;Kentucky;21;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;14;Not Applicable;Not Applicable
aaa;Kentucky;21;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;298;Not Applicable;Not Applicable
Total;Kentucky;21;01/01/2015;01/01/2015;;;569;Not Applicable;Not Applicable
aaa;Kentucky;21;01/02/2015;01/02/2015;Pneumonia, unspecified;J18.9;71;Not Applicable;Not Applicable
aaa;Kentucky;21;01/02/2015;01/02/2015;Emphysema, unspecified;J43.9;18;Not Applicable;Not Applicable
aaa;Kentucky;21;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;55;Not Applicable;Not Applicable
aaa;Kentucky;21;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;209;Not Applicable;Not Applicable
Total;Kentucky;21;01/02/2015;01/02/2015;;;394;Not Applicable;Not Applicable
aaa;Kentucky;21;01/03/2015;01/03/2015;Pneumonia, unspecified;J18.9;77;Not Applicable;Not Applicable
aaa;Kentucky;21;01/03/2015;01/03/2015;Emphysema, unspecified;J43.9;20;Not Applicable;Not Applicable
aaa;Kentucky;21;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;65;Not Applicable;Not Applicable
aaa;Kentucky;21;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;11;Not Applicable;Not Applicable
aaa;Kentucky;21;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;202;Not Applicable;Not Applicable
Total;Kentucky;21;01/03/2015;01/03/2015;;;392;Not Applicable;Not Applicable
aaa;Kentucky;21;01/04/2015;01/04/2015;Pneumonia, unspecified;J18.9;70;Not Applicable;Not Applicable
aaa;Kentucky;21;01/04/2015;01/04/2015;Emphysema, unspecified;J43.9;13;Not Applicable;Not Applicable
aaa;Kentucky;21;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;36;Not Applicable;Not Applicable
aaa;Kentucky;21;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;12;Not Applicable;Not Applicable
aaa;Kentucky;21;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;208;Not Applicable;Not Applicable
Total;Kentucky;21;01/04/2015;01/04/2015;;;358;Not Applicable;Not Applicable
aaa;Kentucky;21;01/05/2015;01/05/2015;Pneumonia, unspecified;J18.9;60;Not Applicable;Not Applicable
aaa;Kentucky;21;01/05/2015;01/05/2015;Emphysema, unspecified;J43.9;15;Not Applicable;Not Applicable
aaa;Kentucky;21;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;36;Not Applicable;Not Applicable
aaa;Kentucky;21;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;17;Not Applicable;Not Applicable
aaa;Kentucky;21;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;195;Not Applicable;Not Applicable
Total;Kentucky;21;01/05/2015;01/05/2015;;;340;Not Applicable;Not Applicable
aaa;Kentucky;21;01/06/2015;01/06/2015;Pneumonia, unspecified;J18.9;62;Not Applicable;Not Applicable
aaa;Kentucky;21;01/06/2015;01/06/2015;Emphysema, unspecified;J43.9;15;Not Applicable;Not Applicable
aaa;Kentucky;21;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;46;Not Applicable;Not Applicable
aaa;Kentucky;21;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;202;Not Applicable;Not Applicable
Total;Kentucky;21;01/06/2015;01/06/2015;;;344;Not Applicable;Not Applicable
aaa;Kentucky;21;01/07/2015;01/07/2015;Pneumonia, unspecified;J18.9;59;Not Applicable;Not Applicable
aaa;Kentucky;21;01/07/2015;01/07/2015;Emphysema, unspecified;J43.9;13;Not Applicable;Not Applicable
aaa;Kentucky;21;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;39;Not Applicable;Not Applicable
aaa;Kentucky;21;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;185;Not Applicable;Not Applicable
Total;Kentucky;21;01/07/2015;01/07/2015;;;320;Not Applicable;Not Applicable
aaa;Kentucky;21;01/08/2015;01/08/2015;Pneumonia, unspecified;J18.9;65;Not Applicable;Not Applicable
aaa;Kentucky;21;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;31;Not Applicable;Not Applicable
aaa;Kentucky;21;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;Kentucky;21;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;180;Not Applicable;Not Applicable
Total;Kentucky;21;01/08/2015;01/08/2015;;;303;Not Applicable;Not Applicable
aaa;Kentucky;21;01/09/2015;01/09/2015;Pneumonia, unspecified;J18.9;58;Not Applicable;Not Applicable
aaa;Kentucky;21;01/09/2015;01/09/2015;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;Kentucky;21;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;28;Not Applicable;Not Applicable
aaa;Kentucky;21;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;155;Not Applicable;Not Applicable
Total;Kentucky;21;01/09/2015;01/09/2015;;;266;Not Applicable;Not Applicable
aaa;Kentucky;21;01/10/2015;01/10/2015;Pneumonia, unspecified;J18.9;67;Not Applicable;Not Applicable
aaa;Kentucky;21;01/10/2015;01/10/2015;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;Kentucky;21;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;26;Not Applicable;Not Applicable
aaa;Kentucky;21;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;206;Not Applicable;Not Applicable
Total;Kentucky;21;01/10/2015;01/10/2015;;;337;Not Applicable;Not Applicable
aaa;Kentucky;21;01/11/2015;01/11/2015;Pneumonia, unspecified;J18.9;46;Not Applicable;Not Applicable
aaa;Kentucky;21;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;34;Not Applicable;Not Applicable
aaa;Kentucky;21;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;195;Not Applicable;Not Applicable
Total;Kentucky;21;01/11/2015;01/11/2015;;;298;Not Applicable;Not Applicable
aaa;Kentucky;21;01/12/2015;01/12/2015;Pneumonia, unspecified;J18.9;84;Not Applicable;Not Applicable
aaa;Kentucky;21;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;39;Not Applicable;Not Applicable
aaa;Kentucky;21;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;Kentucky;21;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;214;Not Applicable;Not Applicable
Total;Kentucky;21;01/12/2015;01/12/2015;;;377;Not Applicable;Not Applicable
Total;Kentucky;21;;;;;4298;Not Applicable;Not Applicable
aaa;Louisiana;22;01/01/2015;01/01/2015;Pneumonia, unspecified;J18.9;98;Not Applicable;Not Applicable
aaa;Louisiana;22;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;28;Not Applicable;Not Applicable
aaa;Louisiana;22;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;168;Not Applicable;Not Applicable
Total;Louisiana;22;01/01/2015;01/01/2015;;;340;Not Applicable;Not Applicable
aaa;Louisiana;22;01/02/2015;01/02/2015;Pneumonia, unspecified;J18.9;70;Not Applicable;Not Applicable
aaa;Louisiana;22;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;27;Not Applicable;Not Applicable
aaa;Louisiana;22;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;160;Not Applicable;Not Applicable
Total;Louisiana;22;01/02/2015;01/02/2015;;;288;Not Applicable;Not Applicable
aaa;Louisiana;22;01/03/2015;01/03/2015;Pneumonia, unspecified;J18.9;60;Not Applicable;Not Applicable
aaa;Louisiana;22;01/03/2015;01/03/2015;Emphysema, unspecified;J43.9;13;Not Applicable;Not Applicable
aaa;Louisiana;22;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;26;Not Applicable;Not Applicable
aaa;Louisiana;22;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;155;Not Applicable;Not Applicable
Total;Louisiana;22;01/03/2015;01/03/2015;;;273;Not Applicable;Not Applicable
aaa;Louisiana;22;01/04/2015;01/04/2015;Pneumonia, unspecified;J18.9;60;Not Applicable;Not Applicable
aaa;Louisiana;22;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;15;Not Applicable;Not Applicable
aaa;Louisiana;22;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;140;Not Applicable;Not Applicable
Total;Louisiana;22;01/04/2015;01/04/2015;;;227;Not Applicable;Not Applicable
aaa;Louisiana;22;01/05/2015;01/05/2015;Pneumonia, unspecified;J18.9;51;Not Applicable;Not Applicable
aaa;Louisiana;22;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;16;Not Applicable;Not Applicable
aaa;Louisiana;22;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;160;Not Applicable;Not Applicable
Total;Louisiana;22;01/05/2015;01/05/2015;;;243;Not Applicable;Not Applicable
aaa;Louisiana;22;01/06/2015;01/06/2015;Pneumonia, unspecified;J18.9;47;Not Applicable;Not Applicable
aaa;Louisiana;22;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;Louisiana;22;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;133;Not Applicable;Not Applicable
Total;Louisiana;22;01/06/2015;01/06/2015;;;211;Not Applicable;Not Applicable
aaa;Louisiana;22;01/07/2015;01/07/2015;Pneumonia, unspecified;J18.9;49;Not Applicable;Not Applicable
aaa;Louisiana;22;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;15;Not Applicable;Not Applicable
aaa;Louisiana;22;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;141;Not Applicable;Not Applicable
Total;Louisiana;22;01/07/2015;01/07/2015;;;222;Not Applicable;Not Applicable
aaa;Louisiana;22;01/08/2015;01/08/2015;Pneumonia, unspecified;J18.9;34;Not Applicable;Not Applicable
aaa;Louisiana;22;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;11;Not Applicable;Not Applicable
aaa;Louisiana;22;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;150;Not Applicable;Not Applicable
Total;Louisiana;22;01/08/2015;01/08/2015;;;213;Not Applicable;Not Applicable
aaa;Louisiana;22;01/09/2015;01/09/2015;Pneumonia, unspecified;J18.9;47;Not Applicable;Not Applicable
aaa;Louisiana;22;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
aaa;Louisiana;22;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;129;Not Applicable;Not Applicable
Total;Louisiana;22;01/09/2015;01/09/2015;;;218;Not Applicable;Not Applicable
aaa;Louisiana;22;01/10/2015;01/10/2015;Pneumonia, unspecified;J18.9;43;Not Applicable;Not Applicable
aaa;Louisiana;22;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;11;Not Applicable;Not Applicable
aaa;Louisiana;22;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;127;Not Applicable;Not Applicable
Total;Louisiana;22;01/10/2015;01/10/2015;;;200;Not Applicable;Not Applicable
aaa;Louisiana;22;01/11/2015;01/11/2015;Pneumonia, unspecified;J18.9;46;Not Applicable;Not Applicable
aaa;Louisiana;22;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;22;Not Applicable;Not Applicable
aaa;Louisiana;22;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;133;Not Applicable;Not Applicable
Total;Louisiana;22;01/11/2015;01/11/2015;;;227;Not Applicable;Not Applicable
aaa;Louisiana;22;01/12/2015;01/12/2015;Pneumonia, unspecified;J18.9;67;Not Applicable;Not Applicable
aaa;Louisiana;22;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;19;Not Applicable;Not Applicable
aaa;Louisiana;22;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;164;Not Applicable;Not Applicable
